UserId,Email,Gender,BirthDate,MaritalStatus,TotalChildren
YBI13672,YBI13672@ybifoundation.ybif,Female,15-04-1971,Married,2
YBI13673,YBI13673@ybifoundation.ybif,Female,03-11-1971,Single,2
YBI13674,YBI13674@ybifoundation.ybif,Female,06-11-1971,Married,2
YBI13675,YBI13675@ybifoundation.ybif,Male,15-03-1970,Single,2
YBI13676,YBI13676@ybifoundation.ybif,Female,07-08-1970,Married,2
YBI13677,YBI13677@ybifoundation.ybif,Male,14-12-1970,Married,2
YBI13678,YBI13678@ybifoundation.ybif,Female,05-05-1975,Married,3
YBI13679,YBI13679@ybifoundation.ybif,Female,06-06-1975,Married,3
YBI13680,YBI13680@ybifoundation.ybif,Female,03-03-1974,Married,3
YBI13681,YBI13681@ybifoundation.ybif,Female,11-08-1974,Single,0
YBI13682,YBI13682@ybifoundation.ybif,Male,26-07-1974,Single,0
YBI13683,YBI13683@ybifoundation.ybif,Male,03-11-1975,Married,4
YBI13684,YBI13684@ybifoundation.ybif,Male,14-10-1975,Married,4
YBI13685,YBI13685@ybifoundation.ybif,Male,25-11-1930,Married,1
YBI13686,YBI13686@ybifoundation.ybif,Male,23-06-1966,Single,0
YBI13687,YBI13687@ybifoundation.ybif,Male,05-10-1966,Single,0
YBI13688,YBI13688@ybifoundation.ybif,Female,14-05-1966,Single,0
YBI13689,YBI13689@ybifoundation.ybif,Female,18-01-1954,Single,3
YBI13690,YBI13690@ybifoundation.ybif,Female,12-10-1954,Single,3
YBI13691,YBI13691@ybifoundation.ybif,Female,17-09-1954,Married,1
YBI13692,YBI13692@ybifoundation.ybif,Male,13-03-1954,Married,1
YBI13693,YBI13693@ybifoundation.ybif,Female,14-07-1955,Single,3
YBI13694,YBI13694@ybifoundation.ybif,Female,09-06-1955,Single,3
YBI13695,YBI13695@ybifoundation.ybif,Female,14-03-1955,Single,1
YBI13696,YBI13696@ybifoundation.ybif,Female,26-05-1956,Single,2
YBI13697,YBI13697@ybifoundation.ybif,Male,15-05-1956,Married,2
YBI13698,YBI13698@ybifoundation.ybif,Female,10-10-1956,Single,2
YBI13699,YBI13699@ybifoundation.ybif,Male,14-08-1957,Single,2
YBI13700,YBI13700@ybifoundation.ybif,Male,25-08-1957,Single,2
YBI13701,YBI13701@ybifoundation.ybif,Male,26-04-1957,Married,2
YBI13702,YBI13702@ybifoundation.ybif,Male,27-09-1957,Married,2
YBI13703,YBI13703@ybifoundation.ybif,Female,13-11-1957,Married,2
YBI13704,YBI13704@ybifoundation.ybif,Female,19-03-1957,Married,2
YBI13705,YBI13705@ybifoundation.ybif,Male,02-11-1958,Single,2
YBI13706,YBI13706@ybifoundation.ybif,Male,24-06-1958,Single,2
YBI13707,YBI13707@ybifoundation.ybif,Female,05-12-1958,Married,1
YBI13708,YBI13708@ybifoundation.ybif,Male,03-04-1958,Married,1
YBI13709,YBI13709@ybifoundation.ybif,Male,05-08-1958,Married,1
YBI13710,YBI13710@ybifoundation.ybif,Female,10-01-1958,Married,1
YBI13711,YBI13711@ybifoundation.ybif,Female,11-12-1959,Married,2
YBI13712,YBI13712@ybifoundation.ybif,Female,17-04-1959,Single,2
YBI13713,YBI13713@ybifoundation.ybif,Male,06-08-1959,Single,2
YBI13714,YBI13714@ybifoundation.ybif,Male,25-05-1959,Single,2
YBI13715,YBI13715@ybifoundation.ybif,Male,28-05-1972,Single,0
YBI13716,YBI13716@ybifoundation.ybif,Male,21-10-1973,Single,0
YBI13717,YBI13717@ybifoundation.ybif,Female,04-08-1973,Married,0
YBI13718,YBI13718@ybifoundation.ybif,Female,26-02-1973,Single,1
YBI13719,YBI13719@ybifoundation.ybif,Male,18-07-1973,Married,1
YBI13720,YBI13720@ybifoundation.ybif,Female,10-03-1973,Married,1
YBI13721,YBI13721@ybifoundation.ybif,Male,14-10-1973,Married,1
YBI13722,YBI13722@ybifoundation.ybif,Male,11-07-1973,Single,1
YBI13723,YBI13723@ybifoundation.ybif,Male,13-11-1973,Married,1
YBI13724,YBI13724@ybifoundation.ybif,Male,19-08-1972,Married,1
YBI13725,YBI13725@ybifoundation.ybif,Male,22-05-1972,Married,1
YBI13726,YBI13726@ybifoundation.ybif,Female,23-06-1971,Married,1
YBI13727,YBI13727@ybifoundation.ybif,Male,22-03-1971,Single,1
YBI13728,YBI13728@ybifoundation.ybif,Female,27-12-1971,Married,1
YBI13729,YBI13729@ybifoundation.ybif,Female,05-10-1971,Married,1
YBI13730,YBI13730@ybifoundation.ybif,Male,03-02-1971,Married,1
YBI13731,YBI13731@ybifoundation.ybif,Male,14-10-1971,Married,1
YBI13732,YBI13732@ybifoundation.ybif,Female,07-05-1971,Married,1
YBI13733,YBI13733@ybifoundation.ybif,Female,21-07-1971,Married,1
YBI13734,YBI13734@ybifoundation.ybif,Female,22-10-1972,Married,1
YBI13735,YBI13735@ybifoundation.ybif,Female,07-02-1972,Married,1
YBI13736,YBI13736@ybifoundation.ybif,Male,04-08-1972,Married,1
YBI13737,YBI13737@ybifoundation.ybif,Female,12-05-1972,Single,1
YBI13738,YBI13738@ybifoundation.ybif,Male,28-02-1970,Married,1
YBI13739,YBI13739@ybifoundation.ybif,Female,24-01-1970,Married,1
YBI13740,YBI13740@ybifoundation.ybif,Female,25-12-1970,Married,1
YBI13741,YBI13741@ybifoundation.ybif,Female,02-10-1970,Married,1
YBI13742,YBI13742@ybifoundation.ybif,Female,12-06-1970,Married,1
YBI13743,YBI13743@ybifoundation.ybif,Female,06-08-1970,Married,1
YBI13744,YBI13744@ybifoundation.ybif,Female,25-05-1970,Married,1
YBI13745,YBI13745@ybifoundation.ybif,Male,17-10-1970,Married,1
YBI13746,YBI13746@ybifoundation.ybif,Male,07-07-1970,Married,1
YBI13747,YBI13747@ybifoundation.ybif,Male,03-10-1969,Married,1
YBI13748,YBI13748@ybifoundation.ybif,Female,22-11-1969,Married,2
YBI13749,YBI13749@ybifoundation.ybif,Female,19-11-1969,Married,2
YBI13750,YBI13750@ybifoundation.ybif,Male,05-11-1969,Single,2
YBI13751,YBI13751@ybifoundation.ybif,Male,27-05-1969,Single,2
YBI13752,YBI13752@ybifoundation.ybif,Male,05-11-1969,Single,2
YBI13753,YBI13753@ybifoundation.ybif,Male,15-06-1971,Single,1
YBI13754,YBI13754@ybifoundation.ybif,Male,11-07-1971,Single,1
YBI13755,YBI13755@ybifoundation.ybif,Male,03-03-1971,Single,3
YBI13756,YBI13756@ybifoundation.ybif,Female,23-09-1968,Married,4
YBI13757,YBI13757@ybifoundation.ybif,,19-09-1968,Married,2
YBI13758,YBI13758@ybifoundation.ybif,Female,18-11-1967,Married,5
YBI13759,YBI13759@ybifoundation.ybif,Female,25-03-1970,Married,4
YBI13760,YBI13760@ybifoundation.ybif,Female,25-04-1970,Married,4
YBI13761,YBI13761@ybifoundation.ybif,Male,25-04-1970,Married,4
YBI13762,YBI13762@ybifoundation.ybif,Female,09-03-1970,Married,4
YBI13763,YBI13763@ybifoundation.ybif,Female,16-02-1967,Married,2
YBI13764,YBI13764@ybifoundation.ybif,Female,12-07-1967,Single,2
YBI13765,YBI13765@ybifoundation.ybif,Male,18-08-1966,Married,3
YBI13766,YBI13766@ybifoundation.ybif,Male,21-10-1966,Married,3
YBI13767,YBI13767@ybifoundation.ybif,Male,02-05-1966,Single,0
YBI13768,YBI13768@ybifoundation.ybif,Female,14-06-1966,Single,4
YBI13769,YBI13769@ybifoundation.ybif,Female,19-11-1969,Married,2
YBI13770,YBI13770@ybifoundation.ybif,Female,11-10-1969,Married,2
YBI13771,YBI13771@ybifoundation.ybif,Female,18-03-1969,Married,5
YBI13772,YBI13772@ybifoundation.ybif,Male,16-08-1969,Married,5
YBI13773,YBI13773@ybifoundation.ybif,Male,12-10-1969,Married,5
YBI13774,YBI13774@ybifoundation.ybif,Female,19-09-1969,Married,5
YBI13775,YBI13775@ybifoundation.ybif,Female,11-03-1969,Married,5
YBI13776,YBI13776@ybifoundation.ybif,Male,17-08-1969,Married,5
YBI13777,YBI13777@ybifoundation.ybif,Female,08-09-1965,Single,0
YBI13778,YBI13778@ybifoundation.ybif,Female,19-04-1965,Married,3
YBI13779,YBI13779@ybifoundation.ybif,Male,25-08-1965,Married,3
YBI13780,YBI13780@ybifoundation.ybif,Male,10-06-1965,Married,3
YBI13781,YBI13781@ybifoundation.ybif,Female,03-03-1965,Single,0
YBI13782,YBI13782@ybifoundation.ybif,Male,24-02-1965,Married,0
YBI13783,YBI13783@ybifoundation.ybif,Female,08-09-1965,Married,0
YBI13784,YBI13784@ybifoundation.ybif,Male,13-07-1965,Single,0
YBI13785,YBI13785@ybifoundation.ybif,Female,02-08-1965,Married,0
YBI13786,YBI13786@ybifoundation.ybif,Female,18-02-1968,Single,0
YBI13787,YBI13787@ybifoundation.ybif,Female,06-03-1968,Married,0
YBI13788,YBI13788@ybifoundation.ybif,Male,27-10-1968,Single,0
YBI13789,YBI13789@ybifoundation.ybif,Female,15-06-1925,Single,4
YBI13790,YBI13790@ybifoundation.ybif,Male,06-11-1957,Single,2
YBI13791,YBI13791@ybifoundation.ybif,Male,26-05-1957,Single,3
YBI13792,YBI13792@ybifoundation.ybif,Female,17-06-1956,Single,3
YBI13793,YBI13793@ybifoundation.ybif,Male,11-12-1956,Married,3
YBI13794,YBI13794@ybifoundation.ybif,Male,05-11-1955,Married,2
YBI13795,YBI13795@ybifoundation.ybif,Female,22-05-1955,Single,3
YBI13796,YBI13796@ybifoundation.ybif,Male,25-04-1955,Married,3
YBI13797,YBI13797@ybifoundation.ybif,Female,01-09-1944,Single,5
YBI13798,YBI13798@ybifoundation.ybif,Male,16-11-1944,Married,5
YBI13799,YBI13799@ybifoundation.ybif,Female,17-08-1944,Single,5
YBI13800,YBI13800@ybifoundation.ybif,Female,18-07-1944,Married,3
YBI13801,YBI13801@ybifoundation.ybif,Male,26-05-1945,Married,5
YBI13802,YBI13802@ybifoundation.ybif,Female,09-08-1946,Married,2
YBI13803,YBI13803@ybifoundation.ybif,Male,02-07-1946,Married,4
YBI13804,YBI13804@ybifoundation.ybif,,08-06-1946,Married,4
YBI13805,YBI13805@ybifoundation.ybif,Female,03-01-1946,Married,4
YBI13806,YBI13806@ybifoundation.ybif,Male,04-04-1954,Single,4
YBI13807,YBI13807@ybifoundation.ybif,Female,15-03-1954,Single,3
YBI13808,YBI13808@ybifoundation.ybif,Female,25-04-1954,Single,3
YBI13809,YBI13809@ybifoundation.ybif,Female,11-02-1954,Married,3
YBI13810,YBI13810@ybifoundation.ybif,Female,20-04-1954,Married,3
YBI13811,YBI13811@ybifoundation.ybif,Male,05-05-1954,Married,3
YBI13812,YBI13812@ybifoundation.ybif,Male,26-09-1954,Single,3
YBI13813,YBI13813@ybifoundation.ybif,Male,12-10-1954,Single,0
YBI13814,YBI13814@ybifoundation.ybif,Female,07-04-1953,Married,4
YBI13815,YBI13815@ybifoundation.ybif,Female,13-06-1953,Married,3
YBI13816,YBI13816@ybifoundation.ybif,Male,11-02-1953,Single,3
YBI13817,YBI13817@ybifoundation.ybif,Male,08-02-1952,Married,4
YBI13818,YBI13818@ybifoundation.ybif,Female,26-11-1952,Single,4
YBI13819,YBI13819@ybifoundation.ybif,Male,11-02-1951,Married,4
YBI13820,YBI13820@ybifoundation.ybif,Female,17-05-1951,Single,4
YBI13821,YBI13821@ybifoundation.ybif,Male,22-09-1951,Married,4
YBI13822,YBI13822@ybifoundation.ybif,Male,12-04-1951,Married,4
YBI13823,YBI13823@ybifoundation.ybif,Female,14-03-1951,Married,4
YBI13824,YBI13824@ybifoundation.ybif,Female,24-05-1950,Single,4
YBI13825,YBI13825@ybifoundation.ybif,Female,03-10-1950,Single,4
YBI13826,YBI13826@ybifoundation.ybif,Female,02-04-1950,Single,4
YBI13827,YBI13827@ybifoundation.ybif,Female,16-03-1949,Married,4
YBI13828,YBI13828@ybifoundation.ybif,Male,21-05-1949,Single,4
YBI13829,YBI13829@ybifoundation.ybif,Male,22-07-1949,Single,4
YBI13830,YBI13830@ybifoundation.ybif,Female,05-06-1948,Married,5
YBI13831,YBI13831@ybifoundation.ybif,Female,13-04-1948,Married,4
YBI13832,YBI13832@ybifoundation.ybif,Female,11-04-1948,Married,4
YBI13833,YBI13833@ybifoundation.ybif,Female,08-03-1948,Married,4
YBI13834,YBI13834@ybifoundation.ybif,Female,24-02-1948,Married,4
YBI13835,YBI13835@ybifoundation.ybif,Female,28-10-1947,Married,5
YBI13836,YBI13836@ybifoundation.ybif,Female,26-03-1947,Single,4
YBI13837,YBI13837@ybifoundation.ybif,Female,19-08-1975,Married,0
YBI13838,YBI13838@ybifoundation.ybif,Male,02-11-1975,Single,0
YBI13839,YBI13839@ybifoundation.ybif,Female,06-01-1975,Single,0
YBI13840,YBI13840@ybifoundation.ybif,Male,05-05-1975,Single,0
YBI13841,YBI13841@ybifoundation.ybif,Male,11-01-1975,Single,0
YBI13842,YBI13842@ybifoundation.ybif,Female,20-12-1975,Married,0
YBI13843,YBI13843@ybifoundation.ybif,Female,10-01-1976,Single,0
YBI13844,YBI13844@ybifoundation.ybif,Female,15-07-1976,Single,0
YBI13845,YBI13845@ybifoundation.ybif,Male,24-04-1975,Single,0
YBI13846,YBI13846@ybifoundation.ybif,Male,26-03-1974,Single,0
YBI13847,YBI13847@ybifoundation.ybif,Male,25-04-1974,Single,0
YBI13848,YBI13848@ybifoundation.ybif,Male,10-11-1974,Married,0
YBI13849,YBI13849@ybifoundation.ybif,Female,07-04-1975,Single,0
YBI13850,YBI13850@ybifoundation.ybif,Male,16-07-1974,Married,0
YBI13851,YBI13851@ybifoundation.ybif,Female,13-06-1974,Single,0
YBI13852,YBI13852@ybifoundation.ybif,Male,18-01-1973,Single,0
YBI13853,YBI13853@ybifoundation.ybif,Female,01-02-1974,Single,0
YBI13854,YBI13854@ybifoundation.ybif,Male,25-04-1974,Single,0
YBI13855,YBI13855@ybifoundation.ybif,Female,06-08-1973,Single,0
YBI13856,YBI13856@ybifoundation.ybif,Female,09-04-1973,Single,0
YBI13857,YBI13857@ybifoundation.ybif,Female,13-10-1973,Married,0
YBI13858,YBI13858@ybifoundation.ybif,Female,22-10-1973,Married,0
YBI13859,YBI13859@ybifoundation.ybif,Female,21-06-1972,Single,0
YBI13860,YBI13860@ybifoundation.ybif,Female,27-08-1973,Married,0
YBI13861,YBI13861@ybifoundation.ybif,Male,22-05-1972,Single,0
YBI13862,YBI13862@ybifoundation.ybif,Male,12-12-1972,Married,0
YBI13863,YBI13863@ybifoundation.ybif,Male,13-08-1972,Married,0
YBI13864,YBI13864@ybifoundation.ybif,Male,18-02-1971,Single,0
YBI13865,YBI13865@ybifoundation.ybif,Female,27-11-1972,Single,0
YBI13866,YBI13866@ybifoundation.ybif,Female,14-08-1971,Married,0
YBI13867,YBI13867@ybifoundation.ybif,Female,18-12-1971,Married,0
YBI13868,YBI13868@ybifoundation.ybif,Male,23-03-1971,Single,0
YBI13869,YBI13869@ybifoundation.ybif,Female,16-11-1970,Single,0
YBI13870,YBI13870@ybifoundation.ybif,Male,21-07-1970,Single,0
YBI13871,YBI13871@ybifoundation.ybif,Male,20-02-1970,Single,0
YBI13872,YBI13872@ybifoundation.ybif,Male,25-08-1970,Married,0
YBI13873,YBI13873@ybifoundation.ybif,Female,26-10-1970,Married,0
YBI13874,YBI13874@ybifoundation.ybif,Male,03-06-1970,Single,0
YBI13875,YBI13875@ybifoundation.ybif,Female,08-04-1970,Married,0
YBI13876,YBI13876@ybifoundation.ybif,Female,04-04-1970,Married,0
YBI13877,YBI13877@ybifoundation.ybif,Male,18-07-1971,Married,0
YBI13878,YBI13878@ybifoundation.ybif,Male,27-11-1948,Single,4
YBI13879,YBI13879@ybifoundation.ybif,Male,06-11-1948,Single,4
YBI13880,YBI13880@ybifoundation.ybif,Female,11-07-1948,Single,4
YBI13881,YBI13881@ybifoundation.ybif,Male,09-04-1948,Single,4
YBI13882,YBI13882@ybifoundation.ybif,Male,10-09-1948,Single,4
YBI13883,YBI13883@ybifoundation.ybif,Female,11-12-1947,Married,4
YBI13884,YBI13884@ybifoundation.ybif,Female,02-08-1937,Single,4
YBI13885,YBI13885@ybifoundation.ybif,Male,10-03-1937,Married,4
YBI13886,YBI13886@ybifoundation.ybif,Female,25-05-1937,Single,3
YBI13887,YBI13887@ybifoundation.ybif,Female,22-04-1937,Single,3
YBI13888,YBI13888@ybifoundation.ybif,Male,09-05-1938,Single,3
YBI13889,YBI13889@ybifoundation.ybif,Male,21-05-1938,Married,3
YBI13890,YBI13890@ybifoundation.ybif,Female,21-09-1939,Single,3
YBI13891,YBI13891@ybifoundation.ybif,Female,23-06-1939,Married,3
YBI13892,YBI13892@ybifoundation.ybif,Female,06-05-1939,Single,3
YBI13893,YBI13893@ybifoundation.ybif,Male,26-06-1940,Married,3
YBI13894,YBI13894@ybifoundation.ybif,Male,24-04-1940,Married,3
YBI13895,YBI13895@ybifoundation.ybif,Male,24-07-1940,Married,3
YBI13896,YBI13896@ybifoundation.ybif,Male,09-07-1940,Married,3
YBI13897,YBI13897@ybifoundation.ybif,Female,11-09-1940,Married,3
YBI13898,YBI13898@ybifoundation.ybif,Male,10-12-1940,Married,3
YBI13899,YBI13899@ybifoundation.ybif,Female,11-12-1940,Single,3
YBI13900,YBI13900@ybifoundation.ybif,Male,05-02-1941,Single,4
YBI13901,YBI13901@ybifoundation.ybif,Male,01-03-1941,Married,3
YBI13902,YBI13902@ybifoundation.ybif,Male,10-11-1941,Single,3
YBI13903,YBI13903@ybifoundation.ybif,Female,28-09-1941,Single,4
YBI13904,YBI13904@ybifoundation.ybif,Male,25-09-1943,Married,4
YBI13905,YBI13905@ybifoundation.ybif,Female,11-09-1943,Single,4
YBI13906,YBI13906@ybifoundation.ybif,Male,07-10-1944,Married,5
YBI13907,YBI13907@ybifoundation.ybif,Male,06-01-1947,Married,4
YBI13908,YBI13908@ybifoundation.ybif,Male,05-11-1945,Single,5
YBI13909,YBI13909@ybifoundation.ybif,Female,05-08-1945,Married,5
YBI13910,YBI13910@ybifoundation.ybif,Female,21-04-1945,Married,5
YBI13911,YBI13911@ybifoundation.ybif,,04-06-1946,Single,5
YBI13912,YBI13912@ybifoundation.ybif,Female,17-10-1946,Single,5
YBI13913,YBI13913@ybifoundation.ybif,Female,08-02-1946,Single,5
YBI13914,YBI13914@ybifoundation.ybif,Female,02-07-1947,Married,2
YBI13915,YBI13915@ybifoundation.ybif,Male,26-10-1947,Married,2
YBI13916,YBI13916@ybifoundation.ybif,Female,18-04-1947,Married,2
YBI13917,YBI13917@ybifoundation.ybif,Female,20-07-1947,Married,2
YBI13918,YBI13918@ybifoundation.ybif,Male,28-10-1947,Married,2
YBI13919,YBI13919@ybifoundation.ybif,Female,09-01-1947,Single,2
YBI13920,YBI13920@ybifoundation.ybif,Female,18-02-1948,Single,2
YBI13921,YBI13921@ybifoundation.ybif,Male,18-02-1948,Married,2
YBI13922,YBI13922@ybifoundation.ybif,Female,26-09-1948,Married,2
YBI13923,YBI13923@ybifoundation.ybif,Male,18-04-1948,Married,2
YBI13924,YBI13924@ybifoundation.ybif,Female,21-08-1948,Married,2
YBI13925,YBI13925@ybifoundation.ybif,Male,26-09-1948,Single,2
YBI13926,YBI13926@ybifoundation.ybif,Female,13-02-1948,Married,2
YBI13927,YBI13927@ybifoundation.ybif,Male,01-06-1948,Married,2
YBI13928,YBI13928@ybifoundation.ybif,Female,08-08-1949,Single,2
YBI13929,YBI13929@ybifoundation.ybif,Female,17-07-1949,Married,2
YBI13930,YBI13930@ybifoundation.ybif,Female,12-07-1949,Married,2
YBI13931,YBI13931@ybifoundation.ybif,Female,15-09-1949,Married,2
YBI13932,YBI13932@ybifoundation.ybif,Female,06-06-1949,Married,2
YBI13933,YBI13933@ybifoundation.ybif,Female,01-07-1949,Married,2
YBI13934,YBI13934@ybifoundation.ybif,Male,06-05-1950,Married,2
YBI13935,YBI13935@ybifoundation.ybif,Male,17-10-1950,Married,2
YBI13936,YBI13936@ybifoundation.ybif,Female,21-08-1950,Single,4
YBI13937,YBI13937@ybifoundation.ybif,Male,02-03-1950,Married,4
YBI13938,YBI13938@ybifoundation.ybif,Female,04-06-1950,Married,3
YBI13939,YBI13939@ybifoundation.ybif,Female,12-12-1951,Married,2
YBI13940,YBI13940@ybifoundation.ybif,Male,18-04-1951,Married,2
YBI13941,YBI13941@ybifoundation.ybif,Female,10-04-1951,Married,4
YBI13942,YBI13942@ybifoundation.ybif,Female,06-08-1952,Married,2
YBI13943,YBI13943@ybifoundation.ybif,Male,19-11-1952,Married,2
YBI13944,YBI13944@ybifoundation.ybif,Male,07-05-1952,Single,2
YBI13945,YBI13945@ybifoundation.ybif,Female,12-03-1952,Married,2
YBI13946,YBI13946@ybifoundation.ybif,Male,22-03-1952,Married,2
YBI13947,YBI13947@ybifoundation.ybif,Female,23-06-1953,Married,3
YBI13948,YBI13948@ybifoundation.ybif,Female,19-11-1953,Single,3
YBI13949,YBI13949@ybifoundation.ybif,Male,07-03-1953,Married,3
YBI13950,YBI13950@ybifoundation.ybif,Male,01-10-1953,Single,3
YBI13951,YBI13951@ybifoundation.ybif,Female,14-04-1968,Single,1
YBI13952,YBI13952@ybifoundation.ybif,Male,25-04-1968,Single,1
YBI13953,YBI13953@ybifoundation.ybif,Female,18-10-1979,Single,0
YBI13954,YBI13954@ybifoundation.ybif,Male,26-02-1944,Married,4
YBI13955,YBI13955@ybifoundation.ybif,Male,12-10-1978,Married,0
YBI13956,YBI13956@ybifoundation.ybif,,14-02-1978,Single,0
YBI13957,YBI13957@ybifoundation.ybif,Female,16-08-1978,Single,0
YBI13958,YBI13958@ybifoundation.ybif,Female,19-02-1978,Single,0
YBI13959,YBI13959@ybifoundation.ybif,Female,02-09-1978,Single,0
YBI13960,YBI13960@ybifoundation.ybif,Female,20-05-1978,Single,0
YBI13961,YBI13961@ybifoundation.ybif,Female,06-03-1945,Married,2
YBI13962,YBI13962@ybifoundation.ybif,Female,02-05-1946,Single,2
YBI13963,YBI13963@ybifoundation.ybif,Female,07-08-1947,Married,2
YBI13964,YBI13964@ybifoundation.ybif,Male,19-09-1948,Married,2
YBI13965,YBI13965@ybifoundation.ybif,Male,19-07-1948,Single,2
YBI13966,YBI13966@ybifoundation.ybif,Male,16-08-1978,Single,0
YBI13967,YBI13967@ybifoundation.ybif,Female,07-08-1978,Married,0
YBI13968,YBI13968@ybifoundation.ybif,Male,28-04-1977,Single,0
YBI13969,YBI13969@ybifoundation.ybif,Female,24-05-1948,Married,2
YBI13970,YBI13970@ybifoundation.ybif,Male,04-02-1977,Single,0
YBI13971,YBI13971@ybifoundation.ybif,Female,19-10-1950,Married,2
YBI13972,YBI13972@ybifoundation.ybif,Male,07-01-1950,Single,2
YBI13973,YBI13973@ybifoundation.ybif,Male,04-02-1950,Married,2
YBI13974,YBI13974@ybifoundation.ybif,Female,13-09-1951,Married,2
YBI13975,YBI13975@ybifoundation.ybif,Female,10-03-1980,Single,0
YBI13976,YBI13976@ybifoundation.ybif,Male,02-06-1980,Single,0
YBI13977,YBI13977@ybifoundation.ybif,Male,19-12-1979,Single,0
YBI13978,YBI13978@ybifoundation.ybif,Male,06-05-1952,Married,2
YBI13979,YBI13979@ybifoundation.ybif,Female,15-01-1953,Married,2
YBI13980,YBI13980@ybifoundation.ybif,Female,26-03-1953,Married,2
YBI13981,YBI13981@ybifoundation.ybif,Male,14-04-1953,Single,2
YBI13982,YBI13982@ybifoundation.ybif,Female,26-06-1953,Single,2
YBI13983,YBI13983@ybifoundation.ybif,Female,27-11-1954,Single,3
YBI13984,YBI13984@ybifoundation.ybif,Female,17-01-1954,Single,3
YBI13985,YBI13985@ybifoundation.ybif,Male,12-11-1954,Single,3
YBI13986,YBI13986@ybifoundation.ybif,Female,25-10-1955,Single,2
YBI13987,YBI13987@ybifoundation.ybif,Female,02-05-1955,Single,2
YBI13988,YBI13988@ybifoundation.ybif,Female,16-04-1955,Single,2
YBI13989,YBI13989@ybifoundation.ybif,Male,09-10-1955,Married,2
YBI13990,YBI13990@ybifoundation.ybif,Female,19-01-1975,Single,0
YBI13991,YBI13991@ybifoundation.ybif,Female,12-02-1975,Single,0
YBI13992,YBI13992@ybifoundation.ybif,Male,21-02-1975,Single,0
YBI13993,YBI13993@ybifoundation.ybif,Male,25-07-1975,Single,0
YBI13994,YBI13994@ybifoundation.ybif,Female,28-08-1975,Single,0
YBI13995,YBI13995@ybifoundation.ybif,Male,20-02-1975,Single,0
YBI13996,YBI13996@ybifoundation.ybif,Female,10-08-1975,Single,0
YBI13997,YBI13997@ybifoundation.ybif,Female,03-03-1974,Married,0
YBI13998,YBI13998@ybifoundation.ybif,Male,10-09-1973,Married,0
YBI13999,YBI13999@ybifoundation.ybif,Male,10-11-1973,Married,0
YBI14000,YBI14000@ybifoundation.ybif,Female,10-02-1973,Single,0
YBI14001,YBI14001@ybifoundation.ybif,Female,20-06-1973,Married,0
YBI14002,YBI14002@ybifoundation.ybif,Male,06-05-1973,Single,0
YBI14003,YBI14003@ybifoundation.ybif,Female,27-03-1956,Single,2
YBI14004,YBI14004@ybifoundation.ybif,Female,24-01-1956,Single,2
YBI14005,YBI14005@ybifoundation.ybif,Male,23-08-1957,Married,2
YBI14006,YBI14006@ybifoundation.ybif,Female,02-03-1958,Single,1
YBI14007,YBI14007@ybifoundation.ybif,Male,06-02-1958,Married,1
YBI14008,YBI14008@ybifoundation.ybif,Male,19-02-1958,Married,1
YBI14009,YBI14009@ybifoundation.ybif,Male,13-11-1959,Single,1
YBI14010,YBI14010@ybifoundation.ybif,Male,06-01-1959,Married,1
YBI14011,YBI14011@ybifoundation.ybif,Male,25-04-1973,Single,0
YBI14012,YBI14012@ybifoundation.ybif,Male,17-01-1973,Single,0
YBI14013,YBI14013@ybifoundation.ybif,Female,23-07-1974,Single,0
YBI14014,YBI14014@ybifoundation.ybif,Female,20-12-1974,Single,0
YBI14015,YBI14015@ybifoundation.ybif,Male,19-04-1974,Married,0
YBI14016,YBI14016@ybifoundation.ybif,Male,18-02-1966,Single,0
YBI14017,YBI14017@ybifoundation.ybif,Male,22-11-1957,Married,2
YBI14018,YBI14018@ybifoundation.ybif,Male,20-05-1957,Single,2
YBI14019,YBI14019@ybifoundation.ybif,Female,12-11-1964,Single,0
YBI14020,YBI14020@ybifoundation.ybif,Male,21-06-1964,Single,4
YBI14021,YBI14021@ybifoundation.ybif,Female,02-11-1964,Married,4
YBI14022,YBI14022@ybifoundation.ybif,Female,26-03-1964,Married,4
YBI14023,YBI14023@ybifoundation.ybif,Female,18-02-1964,Married,5
YBI14024,YBI14024@ybifoundation.ybif,Female,27-09-1964,Single,4
YBI14025,YBI14025@ybifoundation.ybif,Female,24-02-1964,Married,4
YBI14026,YBI14026@ybifoundation.ybif,Female,23-11-1963,Married,4
YBI14027,YBI14027@ybifoundation.ybif,Female,27-05-1963,Married,4
YBI14028,YBI14028@ybifoundation.ybif,Female,15-08-1963,Married,3
YBI14029,YBI14029@ybifoundation.ybif,Male,09-08-1963,Married,3
YBI14030,YBI14030@ybifoundation.ybif,Male,28-03-1962,Married,3
YBI14031,YBI14031@ybifoundation.ybif,Female,20-06-1962,Single,1
YBI14032,YBI14032@ybifoundation.ybif,Female,15-01-1962,Single,1
YBI14033,YBI14033@ybifoundation.ybif,Female,08-09-1961,Single,0
YBI14034,YBI14034@ybifoundation.ybif,Male,02-02-1961,Married,4
YBI14035,YBI14035@ybifoundation.ybif,Male,17-06-1961,Married,4
YBI14036,YBI14036@ybifoundation.ybif,Male,10-10-1961,Married,1
YBI14037,YBI14037@ybifoundation.ybif,Male,25-08-1961,Married,1
YBI14038,YBI14038@ybifoundation.ybif,Female,26-08-1961,Married,1
